user_id,status_id,created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count
2425777038,1406290266319777793,2021-06-19T16:38:21Z,k4616076,"아들과딸
가족나들이
어린이집
네번째생일
2번째생일
예비맘
운동하는여자
헬스타그램
육아퇴근
스탭trippics
휴가룩인스타패션
맘
딸바보엄마
인스타룩
딸
옷스타그램
벗스타그램
감성여행
toward88659 https://t.co/IRlIboFsed",Twitter for Android,113,NA,NA,NA,FALSE,FALSE,0
2425777038,1406343987657539586,2021-06-19T20:11:49Z,k4616076,"판교맘
맞팔하면선팔
아들래미
33개월아기
내딸
육아맞팔
내아들램
딸엄마
딸맘스타그램
딸바보엄마
맘스타그램문센룩
황금개띠맘
딸내미
트니트니수업
육아맘그램
서울랜드
딸맘그램
맘스타그램
spot44615 https://t.co/6UFwPNPC1p",Twitter for Android,110,NA,NA,NA,FALSE,FALSE,0
2425777038,1406651963178065920,2021-06-20T16:35:37Z,k4616076,"딸스타그램
인스타키즈
육아맘
뉴스정보
육아맞팔
육아맘그램
육아맘
육아스타그램
육아일상
키즈스타그램
전문가
육아용품
육아소통
유부녀
육아그램
신생아육아일기
육아
인스타베이비
맘스타그램
lately79770 https://t.co/6f3kwIsxf4",Twitter for Android,113,NA,NA,NA,FALSE,FALSE,0
2425777038,1406338752327213057,2021-06-19T19:51:01Z,k4616076,"양띠딸램
남매맘
육아맘스타그램
육아소통
아빠스타그램
개집사
인친환영
소통좋아요
아빠와아들
아메숏
비숑스타그램
해운대맘
포메
선팔하면맞팔가요
딸그램
딸랑구나들이아빠랑
육아소통그램
persuade14337 https://t.co/mokgmGpkPw",Twitter for Android,112,NA,NA,NA,FALSE,FALSE,0
2425777038,1406333076397907971,2021-06-19T19:28:28Z,k4616076,"커스텀
순창군
다이어트식단
캠핑여행
인골흔
오늘의음악
게임
수지구
데일리룩코디
이색데이트
소개팅
일본성인영화
서귀포시인
창업절벽
휴가그램
휴가패션
중원구
육아
셀카그램
기쁨
muscle32493 https://t.co/zOsByeN5L6",Twitter for Android,108,NA,NA,NA,FALSE,FALSE,0
2425777038,1406440464484421632,2021-06-20T02:35:11Z,k4616076,"아인슈패너
연애일기
데일리
존맛탱
온더테이블
여친스타그램
육아그램
추억스타그램
신상카페
사랑중
선팔
댕댕이그램
선팔하면맞팔좋튀
간식
여행후기
(지역)카페
오랜만
산책그램
아가아가
dawn48121 https://t.co/Yxs2SoiBbD",Twitter for Android,109,NA,NA,NA,FALSE,FALSE,0
2425777038,1406292861755150341,2021-06-19T16:48:40Z,k4616076,"판교맘
맞팔하면선팔
아들래미
33개월아기
내딸
육아맞팔
내아들램
딸엄마
딸맘스타그램
딸바보엄마
맘스타그램문센룩
황금개띠맘
딸내미
트니트니수업
육아맘그램
서울랜드
딸맘그램
맘스타그램
fury19535 https://t.co/Lmbi31UcJO",Twitter for Android,110,NA,NA,NA,FALSE,FALSE,0
2425777038,1406698600919273472,2021-06-20T19:40:56Z,k4616076,"용인에버랜드
인스타베이비
여행그램
trip
여행사진
16개월아기일상
20대코디
휴가
훈스타그램
화덕피자
광어회회전초밥
육아일상
피트니스
수육백반
건강
매운떡볶이
패션인스타
잡채밥
species14944 https://t.co/bgIt7Zx1zT",Twitter for Android,112,NA,NA,NA,FALSE,FALSE,0
2425777038,1406446952288378880,2021-06-20T03:00:58Z,k4616076,"닭띠딸램
먼치킨
아빠와딸
딸맘
27개월아들
4살딸
육아용품
아들스타그램
딸스타그램
몸스타그램
셀카그램몸매관리
육아맘소통
딸바보아빠
tourist
닭띠맘
남자코디
딸스타그램
삼정더파크
mention72250 https://t.co/vCq7wwQYxJ",Twitter for Android,114,NA,NA,NA,FALSE,FALSE,0
2425777038,1406701187517206529,2021-06-20T19:51:13Z,k4616076,"엄마랑아들
딸바보엄마
딸맘스타그램
일상소통그램
하원
두딸맘
사랑해딸
이쁜딸
자매맘
딸램
목포맘
내아들들
내아들전투육아
선팔후맞팔
청말띠아기
닭띠맘
원숭이띠딸
로스트밸리
키즈카페
unify55585 https://t.co/wYIV18AO0j",Twitter for Android,109,NA,NA,NA,FALSE,FALSE,0
2425777038,1406697255776653312,2021-06-20T19:35:35Z,k4616076,"딸스타그램
감성여행
먹스타그램
몸스타그램
주말데이트
일요일
부부
팔로우
내여자
떠나자
쿡스타그램
인친환영
커피숍추천인스타카페
바디프로필
오늘
육아기록
간식스타그램
fff
데이트그램
prefer92910 https://t.co/zq1nBqnl8H",Twitter for Android,112,NA,NA,NA,FALSE,FALSE,0
2425777038,1406752384907235331,2021-06-20T23:14:39Z,k4616076,"애엄마
육아맘일상
소통
장모치와와
육아정보
딸바보엄마
36개월아기
동탄맘
애아빠그램
애엄마그램
원주맘
문센
엄마랑아들
쓰담쓰담
대구맘
내딸들엄마스타그램
춘천맘
첫돌
주말나들이
measure62302 https://t.co/hQ1iCSHb1Q",Twitter for Android,110,NA,NA,NA,FALSE,FALSE,0
2425777038,1406388447456096257,2021-06-19T23:08:29Z,k4616076,"화장품
어디까지가봤니
몸매관리
음식스타그램
혼술
셀기꾼
daily
인스타굿
평생숙제
기념일알콩달콩
육아스타그램
남친몬
성형어플
육아맘
selstagram
카페투어
일기장
휴가스타그램
latest58741 https://t.co/Slq0aMZzdS",Twitter for Android,113,NA,NA,NA,FALSE,FALSE,0
2425777038,1406294147716116486,2021-06-19T16:53:47Z,k4616076,"닭띠딸램
먼치킨
아빠와딸
딸맘
27개월아들
4살딸
육아용품
아들스타그램
딸스타그램
몸스타그램
셀카그램몸매관리
육아맘소통
딸바보아빠
tourist
닭띠맘
남자코디
딸스타그램
삼정더파크
extent41735 https://t.co/ZCGSD9JJJZ",Twitter for Android,113,NA,NA,NA,FALSE,FALSE,0
2425777038,1406347770957471747,2021-06-19T20:26:51Z,k4616076,"맞팔선팔하면맞팔
아들맘
키즈그램
육아스타그램
여행스타그램
인스타
육아맘일상
키즈패션
소통
맘스타그램
맘
인친
일상
육아인스타
댓글
엄마
육아맘
육아소통
댓글반사
딸맘
선팔
lessen56569 https://t.co/iqnAu1gkSc",Twitter for Android,107,NA,NA,NA,FALSE,FALSE,0
2425777038,1406706336465711105,2021-06-20T20:11:40Z,k4616076,"다이어트식단
이쁜맘
육아카페
육아맘소통
주부재테크
육아맘
육아다이어트
싱글맘
육아일상
요가
성공습관
전업주무
부업재테크
맘스카페
돌싱
여성헬스여성재테크
돈버는방법
인천맘
요가복
guilty51498 https://t.co/b1645RJvCL",Twitter for Android,110,NA,NA,NA,FALSE,FALSE,0
